iter	Passed	Remaining
0	46	46674
1	47	23646
2	48	15952
3	48	12047
4	48	9693
5	49	8146
6	49	7019
7	49	6174
8	50	5531
9	50	5004
10	50	4582
11	51	4222
12	51	3916
13	52	3670
14	52	3443
15	52	3245
16	53	3069
17	53	2912
18	53	2772
19	54	2652
20	54	2537
21	54	2434
22	55	2343
23	59	2430
24	60	2346
25	60	2265
26	60	2194
27	62	2157
28	62	2093
29	62	2032
30	63	1975
31	63	1922
32	63	1871
33	64	1822
34	64	1777
35	64	1734
36	65	1694
37	65	1656
38	65	1619
39	66	1584
40	66	1551
41	66	1520
42	66	1489
43	67	1461
44	67	1433
45	67	1407
46	68	1382
47	68	1361
48	69	1343
49	69	1323
50	69	1302
51	70	1281
52	70	1262
53	70	1243
54	71	1224
55	71	1206
56	71	1190
57	72	1174
58	72	1158
59	72	1142
60	73	1128
61	73	1113
62	73	1099
63	74	1086
64	74	1074
65	74	1061
66	75	1048
67	75	1036
68	75	1024
69	76	1012
70	76	1001
71	76	990
72	77	980
73	77	969
74	77	959
75	78	949
76	78	939
77	78	930
78	79	921
79	79	912
80	79	903
81	79	894
82	80	886
83	80	878
84	80	871
85	81	863
86	81	856
87	81	848
88	82	841
89	82	834
90	82	827
91	83	820
92	83	813
93	83	807
94	84	800
95	84	794
96	84	788
97	84	782
98	85	776
99	85	770
100	85	764
101	86	759
102	86	753
103	86	748
104	87	742
105	87	737
106	87	732
107	88	727
108	88	722
109	88	717
110	88	712
111	89	707
112	89	703
113	89	698
114	90	694
115	90	689
116	90	685
117	91	681
118	91	677
119	91	673
120	92	669
121	92	665
122	92	661
123	93	657
124	93	653
125	93	649
126	94	646
127	94	642
128	94	639
129	95	635
130	95	632
131	95	628
132	95	625
133	96	622
134	96	618
135	96	615
136	97	611
137	97	608
138	97	605
139	98	602
140	98	599
141	98	596
142	99	593
143	99	590
144	99	587
145	99	584
146	100	581
147	100	578
148	100	576
149	101	573
150	101	570
151	101	567
152	102	565
153	102	562
154	102	559
155	103	557
156	103	554
157	103	552
158	103	549
159	104	547
160	104	544
161	104	542
162	105	540
163	105	537
164	105	535
165	106	533
166	106	530
167	106	528
168	107	526
169	107	524
170	107	521
171	107	519
172	108	517
173	108	515
174	108	513
175	109	511
176	109	509
177	109	507
178	110	505
179	110	503
180	110	501
181	111	499
182	111	497
183	111	495
184	111	493
185	112	491
186	112	489
187	112	487
188	113	485
189	113	484
190	113	482
191	114	480
192	114	478
193	114	477
194	115	475
195	115	473
196	115	472
197	116	470
198	116	468
199	116	466
200	117	465
201	117	463
