Time [s],Speed [m/s],Lane ID,Vehicle ID
24510,0.0,886063383_0,veh2451
24511,1.3254421768244355,886063383_0,veh2451
24512,3.5918535420205444,886063383_0,veh2451
24513,5.946188188856468,886063383_0,veh2451
24514,8.357264431007206,886063383_0,veh2451
24515,10.810004941630176,886063383_0,veh2451
24516,12.530927137867545,886063383_0,veh2451
24517,15.076764104166065,886063383_0,veh2451
24518,17.109412394510578,886063383_0,veh2451
24519,19.251188628631642,886063383_0,veh2451
24520,20.920987156499177,886063385_0,veh2451
24521,22.547506591421552,886063385_0,veh2451
24522,24.46801096950658,886063385_0,veh2451
24523,26.8268949251622,886063385_0,veh2451
24524,29.282295080483898,886063385_0,veh2451
24525,30.84171601515264,886063385_0,veh2451
24526,32.53468900073786,886063385_0,veh2451
24527,34.76503032275942,886063385_0,veh2451
24528,37.280307248700424,886063385_0,veh2451
24529,39.30127169750632,886063385_0,veh2451
24530,40.92704595706893,886063385_0,veh2451
24531,43.27212489694359,886063385_0,veh2451
24532,43.26608096340918,886063385_0,veh2451
24533,43.75655053985086,886063385_0,veh2451
24534,43.00227271356401,886063385_0,veh2451
24535,43.44559836902903,886063385_0,veh2451
24536,42.95200030438849,886063385_0,veh2451
24537,43.06131593629965,886063386_0,veh2451
24538,43.620753076726245,886063386_0,veh2451
24539,43.036400236848415,886063386_0,veh2451
24540,42.96970988158849,886063386_0,veh2451
24541,43.28386847400819,886063386_0,veh2451
24542,43.27410859415089,886063386_0,veh2451
24543,43.28224745458704,:1148889171_1_0,veh2451
24544,42.892893280375425,886063388_0,veh2451
24545,43.69550826571197,886063388_0,veh2451
24546,43.66117368187537,886063388_0,veh2451
24547,43.6081930061175,886063388_0,veh2451
24548,43.93262584191528,886063388_0,veh2451
24549,43.07442617321634,886063388_0,veh2451
24550,43.089405694517914,886063388_0,veh2451
24551,43.93322807066855,886063388_0,veh2451
24552,43.33219280124889,886063388_0,veh2451
24553,43.225320982427945,886063388_0,veh2451
24554,42.95221305622966,886063388_0,veh2451
24555,43.972470838094736,886063388_0,veh2451
24556,43.47791778406375,886063388_0,veh2451
24557,43.42646149900523,886063388_0,veh2451
24558,43.64030609520399,886063388_0,veh2451
24559,43.50315076160026,886063388_0,veh2451
24560,43.03094578849399,886063388_0,veh2451
24561,43.12894133313806,886063388_0,veh2451
24562,44.086453622679834,886063388_0,veh2451
24563,43.04630316470997,886063388_0,veh2451
24564,42.90188980168444,886063388_0,veh2451
24565,42.92724991685958,886063388_0,veh2451
24566,42.94472573502702,886063388_0,veh2451
24567,43.10572470939499,886063388_0,veh2451
24568,43.36480780493715,886063388_0,veh2451
24569,43.47728242034339,886063388_0,veh2451
24570,43.762715192844766,886063388_0,veh2451
24571,42.99188953208053,886063388_0,veh2451
24572,43.58295966445715,886063388_0,veh2451
24573,43.076890146297075,886063388_0,veh2451
24574,43.60699691952453,886063388_0,veh2451
24575,43.14078898924184,886063388_0,veh2451
24576,43.17846500864965,886063388_0,veh2451
24577,43.924029621652004,886063388_0,veh2451
24578,44.024716852076956,886063388_0,veh2451
24579,44.15737806265955,886063388_0,veh2451
24580,44.132909299347226,886063388_0,veh2451
24581,43.725541603199815,886063388_0,veh2451
24582,44.10040156176095,886063388_0,veh2451
24583,43.50384971805164,886063388_0,veh2451
24584,44.08896041042884,886063388_0,veh2451
24585,43.17068983468474,886063388_0,veh2451
24586,43.014992307645876,886063388_0,veh2451
24587,43.32453740586774,886063388_0,veh2451
24588,43.93304218408433,886063388_0,veh2451
24589,44.14247163853855,886063388_0,veh2451
24590,43.104042551976306,886063388_0,veh2451
24591,43.71160491866306,886063388_0,veh2451
24592,43.409171827726674,886063388_0,veh2451
24593,43.88135484352955,886063388_0,veh2451
24594,43.058720221517284,886063388_0,veh2451
24595,43.00772634922308,886063388_0,veh2451
24596,42.942960354879176,886063388_0,veh2451
24597,43.98270041591735,886063388_0,veh2451
24598,43.65267238291693,886063388_0,veh2451
24599,44.04908311498133,886063388_0,veh2451
24600,43.04303748082151,886063388_0,veh2451
24601,43.13320326228407,886063388_0,veh2451
24602,42.90293804764063,886063388_0,veh2451
24603,43.5037758187695,886063388_0,veh2451
24604,43.261306048843686,886063388_0,veh2451
