time,Auvergne-Rhône-Alpes,Bourgogne-Franche-Comté,Bretagne,Centre-Val de Loire,Grand Est,Hauts-de-France,Île-de-France,Normandie,Nouvelle-Aquitaine,Occitanie,Pays de la Loire,Provence-Alpes-Côte d'Azur
2015-09-01,0.252,0.23800000000000002,0.163,0.262,0.26899999999999996,0.21600000000000003,0.295,0.198,0.2,0.233,0.222,0.27899999999999997
2015-10-01,0.215,0.16399999999999998,0.175,0.168,0.159,0.14400000000000002,0.166,0.172,0.18600000000000003,0.23600000000000002,0.19699999999999998,0.235
2015-11-01,0.259,0.32899999999999996,0.318,0.361,0.35100000000000003,0.39399999999999996,0.27,0.413,0.221,0.324,0.275,0.282
2015-12-01,0.233,0.31,0.39399999999999996,0.3,0.308,0.43700000000000006,0.22699999999999998,0.48100000000000004,0.26899999999999996,0.188,0.319,0.094
2016-01-01,0.284,0.369,0.354,0.402,0.38,0.429,0.285,0.44299999999999995,0.31,0.242,0.365,0.161
2016-02-01,0.32299999999999995,0.42100000000000004,0.33299999999999996,0.45,0.447,0.418,0.315,0.395,0.325,0.35700000000000004,0.363,0.319
2016-03-01,0.301,0.324,0.295,0.349,0.325,0.314,0.262,0.29,0.293,0.304,0.331,0.319
2016-04-01,0.292,0.18600000000000003,0.183,0.198,0.203,0.223,0.156,0.207,0.14800000000000002,0.321,0.20199999999999999,0.34700000000000003
2016-05-01,0.32299999999999995,0.214,0.13,0.183,0.16399999999999998,0.17300000000000001,0.133,0.158,0.14300000000000002,0.37,0.16399999999999998,0.354
2016-06-01,0.152,0.131,0.09699999999999999,0.133,0.113,0.141,0.092,0.127,0.10099999999999999,0.243,0.126,0.19
2016-07-01,0.17300000000000001,0.09300000000000001,0.096,0.127,0.095,0.129,0.087,0.115,0.087,0.221,0.109,0.223
2016-08-01,0.16399999999999998,0.107,0.131,0.139,0.109,0.166,0.10800000000000001,0.158,0.085,0.223,0.132,0.20199999999999999
2016-09-01,0.168,0.122,0.115,0.1,0.102,0.128,0.077,0.134,0.071,0.214,0.094,0.151
2016-10-01,0.20800000000000002,0.203,0.14,0.188,0.17800000000000002,0.146,0.13699999999999998,0.14800000000000002,0.13,0.193,0.175,0.253
2016-11-01,0.273,0.28300000000000003,0.25,0.324,0.289,0.275,0.21899999999999997,0.3,0.237,0.285,0.281,0.254
2016-12-01,0.184,0.185,0.156,0.134,0.154,0.18899999999999997,0.091,0.20199999999999999,0.152,0.23399999999999999,0.177,0.18899999999999997
2017-01-01,0.268,0.237,0.184,0.235,0.22699999999999998,0.203,0.163,0.201,0.247,0.35200000000000004,0.20600000000000002,0.414
2017-02-01,0.34,0.297,0.29,0.33799999999999997,0.306,0.319,0.196,0.34600000000000003,0.294,0.332,0.314,0.302
2017-03-01,0.26899999999999996,0.285,0.25,0.284,0.319,0.327,0.244,0.316,0.217,0.287,0.24600000000000002,0.226
2017-04-01,0.284,0.16,0.134,0.155,0.136,0.13699999999999998,0.121,0.11800000000000001,0.213,0.297,0.18,0.377
2017-05-01,0.22399999999999998,0.177,0.157,0.166,0.138,0.152,0.127,0.157,0.175,0.221,0.179,0.171
2017-06-01,0.177,0.172,0.127,0.152,0.161,0.19,0.128,0.161,0.14300000000000002,0.188,0.147,0.156
2017-07-01,0.209,0.171,0.152,0.192,0.165,0.185,0.14400000000000002,0.171,0.134,0.276,0.177,0.242
2017-08-01,0.166,0.121,0.12300000000000001,0.135,0.113,0.128,0.105,0.12300000000000001,0.098,0.209,0.131,0.18600000000000003
2017-09-01,0.156,0.163,0.17600000000000002,0.175,0.174,0.18,0.16,0.192,0.124,0.23600000000000002,0.168,0.187
2017-10-01,0.23199999999999998,0.191,0.16,0.185,0.21,0.259,0.165,0.231,0.124,0.28,0.156,0.252
2017-11-01,0.309,0.272,0.19699999999999998,0.248,0.243,0.225,0.215,0.25,0.17600000000000002,0.35,0.20199999999999999,0.37
2017-12-01,0.34700000000000003,0.336,0.3,0.35600000000000004,0.358,0.336,0.293,0.365,0.266,0.341,0.309,0.331
2018-01-01,0.376,0.419,0.373,0.406,0.431,0.396,0.36200000000000004,0.42100000000000004,0.355,0.36200000000000004,0.385,0.294
2018-02-01,0.255,0.265,0.28,0.295,0.294,0.331,0.256,0.325,0.307,0.307,0.304,0.366
2018-03-01,0.31,0.301,0.29100000000000004,0.321,0.29100000000000004,0.3,0.26,0.311,0.34,0.327,0.32799999999999996,0.332
2018-04-01,0.26899999999999996,0.247,0.193,0.18899999999999997,0.23,0.21600000000000003,0.17,0.22,0.183,0.258,0.172,0.24600000000000002
2018-05-01,0.17,0.14400000000000002,0.132,0.135,0.151,0.15,0.152,0.129,0.129,0.254,0.139,0.158
2018-06-01,0.162,0.14400000000000002,0.115,0.134,0.11199999999999999,0.14,0.114,0.11,0.168,0.18100000000000002,0.129,0.21
2018-07-01,0.12300000000000001,0.099,0.106,0.09699999999999999,0.10099999999999999,0.10099999999999999,0.091,0.09,0.1,0.14400000000000002,0.098,0.139
2018-08-01,0.163,0.133,0.084,0.11800000000000001,0.126,0.14300000000000002,0.127,0.11800000000000001,0.126,0.19,0.09699999999999999,0.157
2018-09-01,0.145,0.153,0.163,0.165,0.151,0.161,0.151,0.161,0.149,0.156,0.156,0.14400000000000002
2018-10-01,0.27399999999999997,0.23600000000000002,0.2,0.22399999999999998,0.22399999999999998,0.218,0.19899999999999998,0.205,0.222,0.322,0.212,0.307
2018-11-01,0.247,0.244,0.266,0.24100000000000002,0.26,0.28,0.215,0.284,0.244,0.273,0.267,0.24
2018-12-01,0.292,0.349,0.28300000000000003,0.317,0.353,0.331,0.295,0.35600000000000004,0.31,0.287,0.321,0.21899999999999997
2019-01-01,0.278,0.223,0.175,0.268,0.267,0.265,0.21100000000000002,0.237,0.26899999999999996,0.408,0.21100000000000002,0.501
2019-02-01,0.24100000000000002,0.259,0.231,0.242,0.251,0.27,0.198,0.271,0.26899999999999996,0.254,0.244,0.198
2019-03-01,0.342,0.42,0.332,0.38,0.431,0.4,0.371,0.382,0.353,0.34700000000000003,0.361,0.289
2019-04-01,0.26,0.209,0.184,0.19899999999999998,0.205,0.187,0.195,0.18600000000000003,0.19,0.295,0.204,0.28600000000000003
2019-05-01,0.292,0.21100000000000002,0.136,0.183,0.17600000000000002,0.159,0.2,0.15,0.16899999999999998,0.326,0.185,0.33399999999999996
2019-06-01,0.177,0.177,0.127,0.16399999999999998,0.165,0.171,0.18,0.159,0.153,0.188,0.154,0.146
2019-07-01,0.14300000000000002,0.158,0.134,0.155,0.139,0.14,0.18,0.133,0.129,0.17800000000000002,0.16,0.139
2019-08-01,0.142,0.13699999999999998,0.141,0.151,0.128,0.146,0.183,0.15,0.11900000000000001,0.136,0.146,0.157
2019-09-01,0.19,0.237,0.225,0.247,0.22899999999999998,0.23199999999999998,0.306,0.23800000000000002,0.192,0.214,0.252,0.19699999999999998
2019-10-01,0.285,0.313,0.24,0.29100000000000004,0.308,0.289,0.34700000000000003,0.304,0.218,0.267,0.239,0.22899999999999998
2019-11-01,0.26899999999999996,0.326,0.278,0.305,0.312,0.26899999999999996,0.35600000000000004,0.285,0.27,0.27399999999999997,0.295,0.20600000000000002
2019-12-01,0.33399999999999996,0.435,0.35200000000000004,0.366,0.408,0.386,0.445,0.42200000000000004,0.335,0.33,0.366,0.258
2020-01-01,0.29510000000000003,0.3422,0.3248,0.3517,0.3465,0.3414,0.4008,0.3457,0.3663,0.2849,0.3635,0.19940000000000002
2020-02-01,0.3711,0.5159,0.4633,0.5396,0.5572,0.5621,0.6052000000000001,0.5546,0.42869999999999997,0.33149999999999996,0.48219999999999996,0.2378
2020-03-01,0.2288,0.3539,0.3271,0.3837,0.4017,0.3807,0.4451,0.3699,0.309,0.30010000000000003,0.349,0.2565
2020-04-01,0.16649999999999998,0.1974,0.16899999999999998,0.1938,0.2047,0.1805,0.2407,0.1663,0.192,0.2028,0.1911,0.0762
2020-05-01,0.22940000000000002,0.231,0.1941,0.22390000000000002,0.1968,0.2079,0.2618,0.1932,0.2619,0.22089999999999999,0.2323,0.22260000000000002
2020-06-01,0.1602,0.1567,0.1398,0.17,0.16190000000000002,0.16519999999999999,0.1998,0.1635,0.16879999999999998,0.20850000000000002,0.1769,0.2316
2020-07-01,0.1461,0.1388,0.13720000000000002,0.16260000000000002,0.1516,0.18460000000000001,0.20829999999999999,0.17739999999999997,0.1316,0.20379999999999998,0.1528,0.1974
2020-08-01,0.15439999999999998,0.1393,0.1507,0.1649,0.1494,0.1691,0.212,0.17670000000000002,0.1308,0.19899999999999998,0.1384,0.1679
2020-09-01,0.155,0.1764,0.1349,0.1868,0.1618,0.18989999999999999,0.2032,0.1741,0.1454,0.1997,0.1491,0.1521
2020-10-01,0.2975,0.3443,0.2839,0.3443,0.36460000000000004,0.3586,0.3874,0.33,0.2852,0.3044,0.3042,0.2904
2020-11-01,0.24530000000000002,0.2403,0.251,0.23399999999999999,0.2373,0.2746,0.2569,0.2845,0.23929999999999998,0.2638,0.2515,0.17550000000000002
2020-12-01,0.33039999999999997,0.33630000000000004,0.3406,0.3811,0.3185,0.33640000000000003,0.408,0.3693,0.3716,0.3045,0.3651,0.1566
2021-01-01,0.2848,0.33030000000000004,0.2482,0.3181,0.2921,0.2791,0.33509999999999995,0.2944,0.353,0.34979999999999994,0.3003,0.3885
2021-02-01,0.3576,0.3576,0.3061,0.33740000000000003,0.3611,0.3583,0.3982,0.3736,0.3714,0.3568,0.35950000000000004,0.2912
2021-03-01,0.2728,0.25420000000000004,0.24280000000000002,0.27949999999999997,0.2562,0.295,0.313,0.2742,0.2813,0.3275,0.2688,0.2664
2021-04-01,0.2563,0.2602,0.20350000000000001,0.2441,0.2161,0.2127,0.2764,0.1945,0.281,0.2458,0.2488,0.2158
2021-05-01,0.2051,0.331,0.2724,0.32189999999999996,0.31420000000000003,0.2899,0.3682,0.3013,0.31329999999999997,0.2404,0.3132,0.25129999999999997
2021-06-01,0.1779,0.1108,0.075,0.084,0.0883,0.09390000000000001,0.0969,0.0726,0.0943,0.1981,0.0839,0.1693
2021-07-01,0.15380000000000002,0.182,0.14550000000000002,0.18780000000000002,0.1668,0.1572,0.22469999999999998,0.1391,0.1985,0.1917,0.18539999999999998,0.19390000000000002
2021-08-01,0.1543,0.1508,0.1407,0.17300000000000001,0.15039999999999998,0.1681,0.21559999999999999,0.16449999999999998,0.1834,0.1589,0.16219999999999998,0.1891
2021-09-01,0.1253,0.1286,0.1257,0.1323,0.1076,0.1199,0.15380000000000002,0.1265,0.12960000000000002,0.1517,0.13699999999999998,0.1714
2021-10-01,0.2914,0.2395,0.213,0.2521,0.23879999999999998,0.27390000000000003,0.2991,0.2613,0.258,0.2486,0.2177,0.2413
2021-11-01,0.2114,0.1938,0.1751,0.2223,0.1726,0.19149999999999998,0.2516,0.20879999999999999,0.2115,0.31120000000000003,0.191,0.21780000000000002
2021-12-01,0.26530000000000004,0.3285,0.29710000000000003,0.34299999999999997,0.2912,0.3018,0.35960000000000003,0.33409999999999995,0.3801,0.26,0.3419,0.2551
